,ID,Bill,Treatment,Position,tseen,Question,Response,Var,GENDER,AGE,COUNTRY,EDUC,ECSTAT,PLACE,REGION,POLINT,RELIMP,RELQUANT,PolTrust,PolCompetence,PolInf,GovStrongLeader,GovExperts,GovDem,RightsVersusGov,Treat
1773,193,1,1,1,0,Q2,48,2,1,49,1,3,3,2,9,5,4,7,4.0,3.0,3.0,3,5,3,3,1
1774,193,3,2,2,0,Q2,94,2,1,49,1,3,3,2,9,5,4,7,4.0,3.0,3.0,3,5,3,3,2
1775,193,2,1,3,1,Q2,2,2,1,49,1,3,3,2,9,5,4,7,4.0,3.0,3.0,3,5,3,3,1
1776,194,2,1,1,0,Q2,34,3,1,25,1,4,4,1,33,4,3,4,3.3333333333333335,4.0,2.0,1,1,1,3,1
1777,194,1,0,2,0,Q2,66,3,1,25,1,4,4,1,33,4,3,4,3.3333333333333335,4.0,2.0,1,1,1,3,0
1778,194,3,1,3,1,Q2,38,3,1,25,1,4,4,1,33,4,3,4,3.3333333333333335,4.0,2.0,1,1,1,3,1
1779,195,2,0,1,0,Q2,50,4,0,38,1,3,4,4,64,4,2,3,3.0,3.0,3.0,4,3,5,2,0
1780,195,3,2,2,0,Q2,63,4,0,38,1,3,4,4,64,4,2,3,3.0,3.0,3.0,4,3,5,2,2
1781,195,1,2,3,1,Q2,68,4,0,38,1,3,4,4,64,4,2,3,3.0,3.0,3.0,4,3,5,2,2
1782,196,3,0,1,0,Q2,55,5,0,19,1,4,4,4,73,2,4,7,3.0,4.0,3.0,2,2,2,3,0
1783,196,1,0,2,0,Q2,52,5,0,19,1,4,4,4,73,2,4,7,3.0,4.0,3.0,2,2,2,3,0
1784,196,2,2,3,0,Q2,54,5,0,19,1,4,4,4,73,2,4,7,3.0,4.0,3.0,2,2,2,3,2
1785,197,3,0,1,0,Q2,0,6,1,35,1,3,4,4,29,4,4,7,3.3333333333333335,2.75,3.0,3,3,3,5,0
1786,197,2,0,2,0,Q2,0,6,1,35,1,3,4,4,29,4,4,7,3.3333333333333335,2.75,3.0,3,3,3,5,0
1787,197,1,1,3,0,Q2,100,6,1,35,1,3,4,4,29,4,4,7,3.3333333333333335,2.75,3.0,3,3,3,5,1
1788,199,1,1,1,0,Q2,80,2,1,19,1,4,3,2,25,4,3,6,5.0,2.0,3.8333333333333335,3,3,4,3,1
1789,199,3,1,2,1,Q2,45,2,1,19,1,4,3,2,25,4,3,6,5.0,2.0,3.8333333333333335,3,3,4,3,1
1790,199,2,0,3,0,Q2,18,2,1,19,1,4,3,2,25,4,3,6,5.0,2.0,3.8333333333333335,3,3,4,3,0
1791,200,2,0,1,0,Q2,36,3,1,38,1,3,3,2,30,3,3,7,3.0,2.0,3.3333333333333335,4,3,4,3,0
1792,200,1,0,2,0,Q2,31,3,1,38,1,3,3,2,30,3,3,7,3.0,2.0,3.3333333333333335,4,3,4,3,0
1793,200,3,2,3,0,Q2,25,3,1,38,1,3,3,2,30,3,3,7,3.0,2.0,3.3333333333333335,4,3,4,3,2
1794,201,2,1,1,0,Q2,66,4,0,61,1,2,3,4,33,3,3,5,4.0,4.0,3.5,4,3,4,4,1
1795,201,3,0,2,0,Q2,73,4,0,61,1,2,3,4,33,3,3,5,4.0,4.0,3.5,4,3,4,4,0
1796,201,1,0,3,0,Q2,68,4,0,61,1,2,3,4,33,3,3,5,4.0,4.0,3.5,4,3,4,4,0
1797,202,3,1,1,0,Q2,100,5,1,38,1,2,3,1,67,1,4,6,2.3333333333333335,1.0,1.0,3,3,3,5,1
1798,202,1,0,2,0,Q2,0,5,1,38,1,2,3,1,67,1,4,6,2.3333333333333335,1.0,1.0,3,3,3,5,0
1799,202,2,0,3,0,Q2,0,5,1,38,1,2,3,1,67,1,4,6,2.3333333333333335,1.0,1.0,3,3,3,5,0
1800,204,1,1,1,0,Q2,50,1,0,49,1,3,3,2,39,4,3,4,4.0,4.0,3.6666666666666665,3,3,4,2,1
1801,204,2,2,2,0,Q2,0,1,0,49,1,3,3,2,39,4,3,4,4.0,4.0,3.6666666666666665,3,3,4,2,2
1802,204,3,0,3,0,Q2,25,1,0,49,1,3,3,2,39,4,3,4,4.0,4.0,3.6666666666666665,3,3,4,2,0
1803,205,1,1,1,0,Q2,74,2,1,40,1,5,2,2,78,1,4,7,3.0,1.0,3.0,2,2,2,4,1
1804,205,3,2,2,0,Q2,68,2,1,40,1,5,2,2,78,1,4,7,3.0,1.0,3.0,2,2,2,4,2
1805,205,2,0,3,0,Q2,73,2,1,40,1,5,2,2,78,1,4,7,3.0,1.0,3.0,2,2,2,4,0
1806,206,2,1,1,0,Q2,0,3,1,43,1,5,4,1,33,4,2,3,3.3333333333333335,3.0,2.0,3,3,4,2,1
1807,206,1,1,2,1,Q2,89,3,1,43,1,5,4,1,33,4,2,3,3.3333333333333335,3.0,2.0,3,3,4,2,1
1808,206,3,0,3,0,Q2,13,3,1,43,1,5,4,1,33,4,2,3,3.3333333333333335,3.0,2.0,3,3,4,2,0
1809,207,2,1,1,0,Q2,0,4,0,30,1,3,3,2,79,4,4,7,3.6666666666666665,2.0,3.6666666666666665,3,4,4,2,1
1810,207,3,1,2,1,Q2,70,4,0,30,1,3,3,2,79,4,4,7,3.6666666666666665,2.0,3.6666666666666665,3,4,4,2,1
1811,207,1,0,3,0,Q2,30,4,0,30,1,3,3,2,79,4,4,7,3.6666666666666665,2.0,3.6666666666666665,3,4,4,2,0
1812,209,3,2,1,0,Q2,80,6,0,36,1,2,2,5,49,2,4,6,2.3333333333333335,2.25,2.1666666666666665,5,3,4,2,2
1813,209,2,0,2,0,Q2,0,6,0,36,1,2,2,5,49,2,4,6,2.3333333333333335,2.25,2.1666666666666665,5,3,4,2,0
1814,209,1,1,3,0,Q2,100,6,0,36,1,2,2,5,49,2,4,6,2.3333333333333335,2.25,2.1666666666666665,5,3,4,2,1
1815,211,1,1,1,0,Q2,16,2,0,56,1,3,2,4,19,4,4,7,4.0,2.5,3.0,3,4,4,4,1
1816,211,3,1,2,1,Q2,29,2,0,56,1,3,2,4,19,4,4,7,4.0,2.5,3.0,3,4,4,4,1
1817,211,2,1,3,1,Q2,85,2,0,56,1,3,2,4,19,4,4,7,4.0,2.5,3.0,3,4,4,4,1
1818,212,2,0,1,0,Q2,7,3,1,45,1,5,3,2,58,4,2,7,5.0,1.75,3.1666666666666665,4,4,5,1,0
1819,212,1,1,2,0,Q2,88,3,1,45,1,5,3,2,58,4,2,7,5.0,1.75,3.1666666666666665,4,4,5,1,1
1820,212,3,1,3,1,Q2,84,3,1,45,1,5,3,2,58,4,2,7,5.0,1.75,3.1666666666666665,4,4,5,1,1
1821,213,2,0,1,0,Q2,10,4,0,46,1,5,3,4,25,5,3,6,3.3333333333333335,4.0,2.8333333333333335,4,3,4,4,0
1822,213,3,2,2,0,Q2,72,4,0,46,1,5,3,4,25,5,3,6,3.3333333333333335,4.0,2.8333333333333335,4,3,4,4,2
1823,213,1,2,3,1,Q2,56,4,0,46,1,5,3,4,25,5,3,6,3.3333333333333335,4.0,2.8333333333333335,4,3,4,4,2
1824,215,3,1,1,0,Q2,76,6,0,40,1,5,4,4,64,4,3,7,4.0,3.5,4.0,4,3,4,2,1
1825,215,2,2,2,0,Q2,58,6,0,40,1,5,4,4,64,4,3,7,4.0,3.5,4.0,4,3,4,2,2
1826,215,1,1,3,1,Q2,93,6,0,40,1,5,4,4,64,4,3,7,4.0,3.5,4.0,4,3,4,2,1
1827,216,1,0,1,0,Q2,50,1,1,38,1,5,4,2,44,5,4,7,3.3333333333333335,5.0,3.8333333333333335,3,4,4,3,0
1828,216,2,0,2,0,Q2,35,1,1,38,1,5,4,2,44,5,4,7,3.3333333333333335,5.0,3.8333333333333335,3,4,4,3,0
1829,216,3,0,3,0,Q2,0,1,1,38,1,5,4,2,44,5,4,7,3.3333333333333335,5.0,3.8333333333333335,3,4,4,3,0
1830,217,1,0,1,0,Q2,32,2,0,31,1,5,4,2,70,5,4,7,1.0,3.75,2.5,2,3,5,3,0
1831,217,3,0,2,0,Q2,0,2,0,31,1,5,4,2,70,5,4,7,1.0,3.75,2.5,2,3,5,3,0
1832,217,2,1,3,0,Q2,0,2,0,31,1,5,4,2,70,5,4,7,1.0,3.75,2.5,2,3,5,3,1
1833,218,2,0,1,0,Q2,0,3,1,41,1,3,4,5,44,4,2,6,4.333333333333333,3.0,3.5,4,4,4,3,0
1834,218,1,0,2,0,Q2,95,3,1,41,1,3,4,5,44,4,2,6,4.333333333333333,3.0,3.5,4,4,4,3,0
1835,218,3,2,3,0,Q2,2,3,1,41,1,3,4,5,44,4,2,6,4.333333333333333,3.0,3.5,4,4,4,3,2
1836,219,2,0,1,0,Q2,0,4,0,56,1,5,3,6,44,4,3,6,1.6666666666666667,3.25,1.8333333333333333,1,2,4,5,0
1837,219,3,2,2,0,Q2,0,4,0,56,1,5,3,6,44,4,3,6,1.6666666666666667,3.25,1.8333333333333333,1,2,4,5,2
1838,219,1,2,3,1,Q2,51,4,0,56,1,5,3,6,44,4,3,6,1.6666666666666667,3.25,1.8333333333333333,1,2,4,5,2
1839,221,3,2,1,0,Q2,30,6,0,52,1,5,3,4,60,4,2,4,2.0,3.25,2.1666666666666665,3,4,4,2,2
1840,221,2,1,2,0,Q2,100,6,0,52,1,5,3,4,60,4,2,4,2.0,3.25,2.1666666666666665,3,4,4,2,1
1841,221,1,2,3,1,Q2,0,6,0,52,1,5,3,4,60,4,2,4,2.0,3.25,2.1666666666666665,3,4,4,2,2
1842,222,1,1,1,0,Q2,40,1,0,26,1,3,3,2,25,4,3,6,3.0,3.0,3.6666666666666665,3,4,4,4,1
1843,222,2,2,2,0,Q2,20,1,0,26,1,3,3,2,25,4,3,6,3.0,3.0,3.6666666666666665,3,4,4,4,2
1844,222,3,1,3,1,Q2,49,1,0,26,1,3,3,2,25,4,3,6,3.0,3.0,3.6666666666666665,3,4,4,4,1
1845,223,1,1,1,0,Q2,70,2,0,36,1,3,3,2,34,2,3,7,3.6666666666666665,3.25,4.0,4,3,4,2,1
1846,223,3,0,2,0,Q2,82,2,0,36,1,3,3,2,34,2,3,7,3.6666666666666665,3.25,4.0,4,3,4,2,0
1847,223,2,0,3,0,Q2,28,2,0,36,1,3,3,2,34,2,3,7,3.6666666666666665,3.25,4.0,4,3,4,2,0
1848,224,2,2,1,0,Q2,0,3,0,31,1,2,3,6,44,4,3,6,3.3333333333333335,3.75,3.6666666666666665,4,3,4,2,2
1849,224,1,0,2,0,Q2,20,3,0,31,1,2,3,6,44,4,3,6,3.3333333333333335,3.75,3.6666666666666665,4,3,4,2,0
1850,224,3,2,3,1,Q2,0,3,0,31,1,2,3,6,44,4,3,6,3.3333333333333335,3.75,3.6666666666666665,4,3,4,2,2
1851,225,2,0,1,0,Q2,50,4,1,40,1,3,3,4,75,3,4,7,4.0,1.75,2.6666666666666665,4,2,3,3,0
1852,225,3,1,2,0,Q2,55,4,1,40,1,3,3,4,75,3,4,7,4.0,1.75,2.6666666666666665,4,2,3,3,1
1853,225,1,1,3,1,Q2,82,4,1,40,1,3,3,4,75,3,4,7,4.0,1.75,2.6666666666666665,4,2,3,3,1
1854,227,3,0,1,0,Q2,25,6,1,58,1,5,3,1,67,2,4,7,3.0,1.75,3.0,4,4,3,2,0
1855,227,2,2,2,0,Q2,26,6,1,58,1,5,3,1,67,2,4,7,3.0,1.75,3.0,4,4,3,2,2
1856,227,1,1,3,0,Q2,53,6,1,58,1,5,3,1,67,2,4,7,3.0,1.75,3.0,4,4,3,2,1
1857,228,1,2,1,0,Q2,61,1,0,37,1,3,2,2,66,3,3,7,4.0,2.0,3.0,4,4,4,3,2
1858,228,2,0,2,0,Q2,52,1,0,37,1,3,2,2,66,3,3,7,4.0,2.0,3.0,4,4,4,3,0
1859,228,3,1,3,0,Q2,28,1,0,37,1,3,2,2,66,3,3,7,4.0,2.0,3.0,4,4,4,3,1
1860,230,2,1,1,0,Q2,50,3,0,32,1,5,3,4,64,4,3,6,3.0,2.5,3.5,4,4,4,3,1
1861,230,1,0,2,0,Q2,50,3,0,32,1,5,3,4,64,4,3,6,3.0,2.5,3.5,4,4,4,3,0
1862,230,3,2,3,0,Q2,55,3,0,32,1,5,3,4,64,4,3,6,3.0,2.5,3.5,4,4,4,3,2
1863,231,2,1,1,0,Q2,50,4,1,37,1,3,3,4,24,3,2,6,3.0,1.0,1.8333333333333333,3,3,3,3,1
1864,231,3,2,2,0,Q2,100,4,1,37,1,3,3,4,24,3,2,6,3.0,1.0,1.8333333333333333,3,3,3,3,2
1865,231,1,1,3,1,Q2,100,4,1,37,1,3,3,4,24,3,2,6,3.0,1.0,1.8333333333333333,3,3,3,3,1
1866,232,3,0,1,0,Q2,92,5,0,52,1,3,4,4,40,2,4,7,4.0,3.0,3.0,5,3,5,3,0
1867,232,1,2,2,0,Q2,99,5,0,52,1,3,4,4,40,2,4,7,4.0,3.0,3.0,5,3,5,3,2
1868,232,2,1,3,0,Q2,54,5,0,52,1,3,4,4,40,2,4,7,4.0,3.0,3.0,5,3,5,3,1
1869,233,3,1,1,0,Q2,42,6,1,49,1,3,4,4,22,4,3,7,3.6666666666666665,2.25,2.8333333333333335,4,4,3,4,1
1870,233,2,2,2,0,Q2,70,6,1,49,1,3,4,4,22,4,3,7,3.6666666666666665,2.25,2.8333333333333335,4,4,3,4,2
1871,233,1,1,3,1,Q2,0,6,1,49,1,3,4,4,22,4,3,7,3.6666666666666665,2.25,2.8333333333333335,4,4,3,4,1
1872,234,1,1,1,0,Q2,0,1,1,25,1,4,4,2,70,4,3,6,3.3333333333333335,3.5,3.3333333333333335,3,3,3,4,1
1873,234,2,0,2,0,Q2,0,1,1,25,1,4,4,2,70,4,3,6,3.3333333333333335,3.5,3.3333333333333335,3,3,3,4,0
1874,234,3,2,3,0,Q2,10,1,1,25,1,4,4,2,70,4,3,6,3.3333333333333335,3.5,3.3333333333333335,3,3,3,4,2
1875,235,1,2,1,0,Q2,100,2,0,40,1,5,3,2,25,5,1,1,2.3333333333333335,5.0,1.3333333333333333,4,5,5,5,2
1876,235,3,0,2,0,Q2,41,2,0,40,1,5,3,2,25,5,1,1,2.3333333333333335,5.0,1.3333333333333333,4,5,5,5,0
1877,235,2,1,3,0,Q2,100,2,0,40,1,5,3,2,25,5,1,1,2.3333333333333335,5.0,1.3333333333333333,4,5,5,5,1
1878,237,2,2,1,0,Q2,13,4,0,49,1,5,4,6,25,4,3,6,4.0,3.5,3.3333333333333335,4,4,5,2,2
1879,237,3,0,2,0,Q2,14,4,0,49,1,5,4,6,25,4,3,6,4.0,3.5,3.3333333333333335,4,4,5,2,0
1880,237,1,2,3,1,Q2,50,4,0,49,1,5,4,6,25,4,3,6,4.0,3.5,3.3333333333333335,4,4,5,2,2
1881,238,3,2,1,0,Q2,85,5,1,27,1,5,4,4,86,2,3,5,3.0,2.25,3.0,3,2,4,3,2
1882,238,1,1,2,0,Q2,50,5,1,27,1,5,4,4,86,2,3,5,3.0,2.25,3.0,3,2,4,3,1
1883,238,2,2,3,1,Q2,0,5,1,27,1,5,4,4,86,2,3,5,3.0,2.25,3.0,3,2,4,3,2
1884,239,3,2,1,0,Q2,95,6,1,24,1,5,4,2,7,4,4,7,3.3333333333333335,2.5,3.0,2,3,4,2,2
1885,239,2,0,2,0,Q2,0,6,1,24,1,5,4,2,7,4,4,7,3.3333333333333335,2.5,3.0,2,3,4,2,0
1886,239,1,2,3,1,Q2,32,6,1,24,1,5,4,2,7,4,4,7,3.3333333333333335,2.5,3.0,2,3,4,2,2
1887,241,1,1,1,0,Q2,50,2,1,43,1,5,3,4,56,1,3,7,3.3333333333333335,1.0,3.3333333333333335,3,2,4,2,1
1888,241,3,2,2,0,Q2,50,2,1,43,1,5,3,4,56,1,3,7,3.3333333333333335,1.0,3.3333333333333335,3,2,4,2,2
1889,241,2,1,3,1,Q2,0,2,1,43,1,5,3,4,56,1,3,7,3.3333333333333335,1.0,3.3333333333333335,3,2,4,2,1
1890,246,1,0,1,0,Q2,50,1,0,45,1,3,3,4,44,4,3,7,3.0,3.0,2.8333333333333335,4,2,4,2,0
1891,246,2,0,2,0,Q2,15,1,0,45,1,3,3,4,44,4,3,7,3.0,3.0,2.8333333333333335,4,2,4,2,0
1892,246,3,0,3,0,Q2,69,1,0,45,1,3,3,4,44,4,3,7,3.0,3.0,2.8333333333333335,4,2,4,2,0
1893,247,1,2,1,0,Q2,82,2,0,39,1,3,3,2,9,5,1,4,5.0,3.75,3.8333333333333335,4,4,4,4,2
1894,247,3,1,2,0,Q2,75,2,0,39,1,3,3,2,9,5,1,4,5.0,3.75,3.8333333333333335,4,4,4,4,1
1895,247,2,2,3,1,Q2,87,2,0,39,1,3,3,2,9,5,1,4,5.0,3.75,3.8333333333333335,4,4,4,4,2
1896,248,2,2,1,0,Q2,57,3,0,34,1,3,3,4,11,3,3,7,4.333333333333333,2.0,3.6666666666666665,4,4,4,1,2
1897,248,1,1,2,0,Q2,100,3,0,34,1,3,3,4,11,3,3,7,4.333333333333333,2.0,3.6666666666666665,4,4,4,1,1
1898,248,3,2,3,1,Q2,74,3,0,34,1,3,3,4,11,3,3,7,4.333333333333333,2.0,3.6666666666666665,4,4,4,1,2
1899,249,2,2,1,0,Q2,28,4,0,33,1,3,2,4,65,2,2,5,3.6666666666666665,1.75,2.5,4,3,4,2,2
1900,249,3,1,2,0,Q2,28,4,0,33,1,3,2,4,65,2,2,5,3.6666666666666665,1.75,2.5,4,3,4,2,1
1901,249,1,2,3,1,Q2,88,4,0,33,1,3,2,4,65,2,2,5,3.6666666666666665,1.75,2.5,4,3,4,2,2
1902,250,3,2,1,0,Q2,50,5,0,48,1,5,4,2,3,3,4,7,3.0,3.0,3.0,3,3,3,3,2
1903,250,1,0,2,0,Q2,50,5,0,48,1,5,4,2,3,3,4,7,3.0,3.0,3.0,3,3,3,3,0
1904,250,2,2,3,1,Q2,50,5,0,48,1,5,4,2,3,3,4,7,3.0,3.0,3.0,3,3,3,3,2
1905,251,3,0,1,0,Q2,57,6,1,37,1,5,3,5,63,2,2,6,2.3333333333333335,2.25,2.8333333333333335,4,3,4,2,0
1906,251,2,1,2,0,Q2,66,6,1,37,1,5,3,5,63,2,2,6,2.3333333333333335,2.25,2.8333333333333335,4,3,4,2,1
1907,251,1,2,3,0,Q2,65,6,1,37,1,5,3,5,63,2,2,6,2.3333333333333335,2.25,2.8333333333333335,4,3,4,2,2
1908,252,1,0,1,0,Q2,78,1,0,42,1,3,3,5,68,4,2,6,5.0,2.5,4.5,5,4,5,5,0
1909,252,2,0,2,0,Q2,54,1,0,42,1,3,3,5,68,4,2,6,5.0,2.5,4.5,5,4,5,5,0
1910,252,3,1,3,0,Q2,99,1,0,42,1,3,3,5,68,4,2,6,5.0,2.5,4.5,5,4,5,5,1
1911,253,1,0,1,0,Q2,50,2,1,38,1,3,2,4,49,2,3,7,3.0,2.5,3.6666666666666665,4,4,4,2,0
1912,253,3,2,2,0,Q2,79,2,1,38,1,3,2,4,49,2,3,7,3.0,2.5,3.6666666666666665,4,4,4,2,2
1913,253,2,1,3,0,Q2,0,2,1,38,1,3,2,4,49,2,3,7,3.0,2.5,3.6666666666666665,4,4,4,2,1
1914,254,2,1,1,0,Q2,10,3,0,49,1,5,3,2,39,4,4,7,2.3333333333333335,4.5,3.6666666666666665,2,4,4,4,1
1915,254,1,2,2,0,Q2,20,3,0,49,1,5,3,2,39,4,4,7,2.3333333333333335,4.5,3.6666666666666665,2,4,4,4,2
1916,254,3,1,3,1,Q2,45,3,0,49,1,5,3,2,39,4,4,7,2.3333333333333335,4.5,3.6666666666666665,2,4,4,4,1
1917,256,3,2,1,0,Q2,42,5,0,41,1,3,3,4,19,4,4,7,4.0,3.75,3.6666666666666665,4,4,4,2,2
1918,256,1,1,2,0,Q2,58,5,0,41,1,3,3,4,19,4,4,7,4.0,3.75,3.6666666666666665,4,4,4,2,1
1919,256,2,1,3,1,Q2,0,5,0,41,1,3,3,4,19,4,4,7,4.0,3.75,3.6666666666666665,4,4,4,2,1
1920,257,3,2,1,0,Q2,47,6,0,40,1,5,3,4,89,4,4,7,3.6666666666666665,3.0,3.1666666666666665,4,3,5,3,2
1921,257,2,0,2,0,Q2,24,6,0,40,1,5,3,4,89,4,4,7,3.6666666666666665,3.0,3.1666666666666665,4,3,5,3,0
1922,257,1,2,3,1,Q2,75,6,0,40,1,5,3,4,89,4,4,7,3.6666666666666665,3.0,3.1666666666666665,4,3,5,3,2
1923,258,1,1,1,0,Q2,82,1,1,52,1,5,3,4,41,4,2,5,3.0,2.0,2.1666666666666665,4,2,2,3,1
1924,258,2,1,2,1,Q2,51,1,1,52,1,5,3,4,41,4,2,5,3.0,2.0,2.1666666666666665,4,2,2,3,1
1925,258,3,2,3,0,Q2,51,1,1,52,1,5,3,4,41,4,2,5,3.0,2.0,2.1666666666666665,4,2,2,3,2
1926,259,1,1,1,0,Q2,50,2,0,41,1,5,4,5,66,4,3,7,3.6666666666666665,3.25,3.6666666666666665,4,3,4,2,1
1927,259,3,2,2,0,Q2,100,2,0,41,1,5,4,5,66,4,3,7,3.6666666666666665,3.25,3.6666666666666665,4,3,4,2,2
1928,259,2,1,3,1,Q2,0,2,0,41,1,5,4,5,66,4,3,7,3.6666666666666665,3.25,3.6666666666666665,4,3,4,2,1
1929,260,2,1,1,0,Q2,50,3,0,41,1,5,3,2,86,3,4,7,3.3333333333333335,2.25,3.0,4,4,4,3,1
1930,260,1,1,2,1,Q2,50,3,0,41,1,5,3,2,86,3,4,7,3.3333333333333335,2.25,3.0,4,4,4,3,1
1931,260,3,2,3,0,Q2,35,3,0,41,1,5,3,2,86,3,4,7,3.3333333333333335,2.25,3.0,4,4,4,3,2
1932,261,2,2,1,0,Q2,4,4,0,54,1,3,3,2,18,5,3,7,1.6666666666666667,4.0,3.1666666666666665,4,3,4,2,2
1933,261,3,1,2,0,Q2,55,4,0,54,1,3,3,2,18,5,3,7,1.6666666666666667,4.0,3.1666666666666665,4,3,4,2,1
1934,261,1,1,3,1,Q2,73,4,0,54,1,3,3,2,18,5,3,7,1.6666666666666667,4.0,3.1666666666666665,4,3,4,2,1
1935,262,3,2,1,0,Q2,48,5,1,33,1,3,2,1,2,3,4,4,3.0,3.0,3.0,3,3,3,3,2
1936,262,1,0,2,0,Q2,47,5,1,33,1,3,2,1,2,3,4,4,3.0,3.0,3.0,3,3,3,3,0
1937,262,2,2,3,1,Q2,47,5,1,33,1,3,2,1,2,3,4,4,3.0,3.0,3.0,3,3,3,3,2
1938,264,1,1,1,0,Q2,49,1,1,48,1,5,4,4,70,2,2,4,3.6666666666666665,2.25,3.3333333333333335,3,2,4,2,1
1939,264,2,1,2,1,Q2,64,1,1,48,1,5,4,4,70,2,2,4,3.6666666666666665,2.25,3.3333333333333335,3,2,4,2,1
1940,264,3,2,3,0,Q2,32,1,1,48,1,5,4,4,70,2,2,4,3.6666666666666665,2.25,3.3333333333333335,3,2,4,2,2
1941,265,1,1,1,0,Q2,44,2,1,42,1,5,3,4,22,1,1,4,2.6666666666666665,2.0,3.6666666666666665,4,2,3,2,1
1942,265,3,1,2,1,Q2,65,2,1,42,1,5,3,4,22,1,1,4,2.6666666666666665,2.0,3.6666666666666665,4,2,3,2,1
1943,265,2,1,3,1,Q2,5,2,1,42,1,5,3,4,22,1,1,4,2.6666666666666665,2.0,3.6666666666666665,4,2,3,2,1
1944,266,2,2,1,0,Q2,6,3,1,45,1,5,3,1,33,2,4,7,1.6666666666666667,1.75,1.6666666666666667,4,3,3,4,2
1945,266,1,2,2,1,Q2,22,3,1,45,1,5,3,1,33,2,4,7,1.6666666666666667,1.75,1.6666666666666667,4,3,3,4,2
1946,266,3,1,3,0,Q2,54,3,1,45,1,5,3,1,33,2,4,7,1.6666666666666667,1.75,1.6666666666666667,4,3,3,4,1
1947,268,3,1,1,0,Q2,55,5,0,40,1,2,3,3,34,2,3,6,3.6666666666666665,3.75,1.3333333333333333,3,2,3,3,1
1948,268,1,2,2,0,Q2,30,5,0,40,1,2,3,3,34,2,3,6,3.6666666666666665,3.75,1.3333333333333333,3,2,3,3,2
1949,268,2,1,3,1,Q2,85,5,0,40,1,2,3,3,34,2,3,6,3.6666666666666665,3.75,1.3333333333333333,3,2,3,3,1
1950,269,3,2,1,0,Q2,2,6,1,39,1,2,4,6,34,4,2,6,3.6666666666666665,3.0,3.0,5,3,5,5,2
1951,269,2,1,2,0,Q2,0,6,1,39,1,2,4,6,34,4,2,6,3.6666666666666665,3.0,3.0,5,3,5,5,1
1952,269,1,1,3,1,Q2,50,6,1,39,1,2,4,6,34,4,2,6,3.6666666666666665,3.0,3.0,5,3,5,5,1
1953,270,1,0,1,0,Q2,0,1,1,36,1,3,3,3,34,2,4,7,1.0,1.0,1.0,3,3,3,3,0
1954,270,2,1,2,0,Q2,0,1,1,36,1,3,3,3,34,2,4,7,1.0,1.0,1.0,3,3,3,3,1
1955,270,3,2,3,0,Q2,54,1,1,36,1,3,3,3,34,2,4,7,1.0,1.0,1.0,3,3,3,3,2
1956,271,1,2,1,0,Q2,50,2,1,28,1,5,4,2,70,2,3,7,3.3333333333333335,1.75,2.3333333333333335,3,3,3,4,2
1957,271,3,1,2,0,Q2,50,2,1,28,1,5,4,2,70,2,3,7,3.3333333333333335,1.75,2.3333333333333335,3,3,3,4,1
1958,271,2,0,3,0,Q2,0,2,1,28,1,5,4,2,70,2,3,7,3.3333333333333335,1.75,2.3333333333333335,3,3,3,4,0
1959,272,2,0,1,0,Q2,50,3,0,45,1,3,4,4,75,4,3,7,4.333333333333333,3.5,4.0,5,3,4,4,0
1960,272,1,2,2,0,Q2,100,3,0,45,1,3,4,4,75,4,3,7,4.333333333333333,3.5,4.0,5,3,4,4,2
1961,272,3,0,3,0,Q2,50,3,0,45,1,3,4,4,75,4,3,7,4.333333333333333,3.5,4.0,5,3,4,4,0
1962,273,2,0,1,0,Q2,0,4,1,41,1,2,4,2,77,5,3,6,3.6666666666666665,4.0,3.8333333333333335,4,2,5,1,0
1963,273,3,0,2,0,Q2,0,4,1,41,1,2,4,2,77,5,3,6,3.6666666666666665,4.0,3.8333333333333335,4,2,5,1,0
1964,273,1,1,3,0,Q2,52,4,1,41,1,2,4,2,77,5,3,6,3.6666666666666665,4.0,3.8333333333333335,4,2,5,1,1
1965,274,3,1,1,0,Q2,64,5,1,53,1,3,4,2,39,4,3,7,4.0,4.0,4.0,4,4,4,4,1
1966,274,1,1,2,1,Q2,66,5,1,53,1,3,4,2,39,4,3,7,4.0,4.0,4.0,4,4,4,4,1
1967,274,2,0,3,0,Q2,100,5,1,53,1,3,4,2,39,4,3,7,4.0,4.0,4.0,4,4,4,4,0
1968,275,3,1,1,0,Q2,85,6,1,47,1,5,4,2,10,4,4,7,3.3333333333333335,3.25,3.1666666666666665,2,3,5,4,1
1969,275,2,1,2,1,Q2,0,6,1,47,1,5,4,2,10,4,4,7,3.3333333333333335,3.25,3.1666666666666665,2,3,5,4,1
1970,275,1,1,3,1,Q2,0,6,1,47,1,5,4,2,10,4,4,7,3.3333333333333335,3.25,3.1666666666666665,2,3,5,4,1
1971,276,1,0,1,0,Q2,50,1,1,20,1,2,4,4,72,1,4,7,5.0,1.0,3.1666666666666665,4,4,4,3,0
1972,276,2,0,2,0,Q2,50,1,1,20,1,2,4,4,72,1,4,7,5.0,1.0,3.1666666666666665,4,4,4,3,0
1973,276,3,2,3,0,Q2,50,1,1,20,1,2,4,4,72,1,4,7,5.0,1.0,3.1666666666666665,4,4,4,3,2
1974,277,1,0,1,0,Q2,22,2,1,20,1,4,4,1,67,5,3,7,3.6666666666666665,5.0,4.166666666666667,4,4,5,3,0
